model,density,mean_dx,mean_conf,corr_dx_conf
Nomadic_Full,dense,0.4466630931322773,0.4352213541666667,0.4522886751503216
Nomadic_Full,sparse,0.34191549631456536,0.470703125,-0.430655176175958
